,id,text
96614,04be53731563cef9,You should block this idiot for life!
103247,28924e67f70247aa,"Editing founders 

Removed Nat Kreamer as SunRun co-founder. Multiple news sources, as well as corporate website, list Edward Fenster and Lynn Jurich as SunRun co-founders.

http://www.sunrunhome.com/about-sunrun
http://sanjose.bizjournals.com/sanjose/stories/2010/06/28/daily22.html?jst=pn_pn_lk
http://denver.bizjournals.com/denver/stories/2009/10/12/daily23.html
http://blogs.reuters.com/environment/2009/07/28/solar-power-that-pays-back-fast/"
14605,26905b7f0bb13683,"""
G-Dett just recently made that concession. As for """"speaking volumes"""", I don't edit the Islamofascism article; haven't really looked at it in years. I have no interest in the subject. Why would that """"speak volumes""""? Am I now responsible for removing all original research from every article on Wikipedia? (talk) """
25594,43c09af9ae899bd5,"Elonka 
Sucks black cocks."
92472,f742c7a5f4e97591,the guy was such a big demon for Sikh..
32677,56fe56b77d73561d,"April 2011 (UTC)
Repaired; any measured appropriate comments Mr. Rubin (tweaking), or anyone else?  97.87.29.188  22:37, 5"
99458,140d28c632965dd4,"Speedy deletion of Shoot Out 

 A tag has been placed on Shoot Out, requesting that it be speedily deleted from Wikipedia. This has been done for the following reason:

article about a game that does not yet exist. Delete as per WP:Crystal Ball.

Under the criteria for speedy deletion, articles that do not meet  basic Wikipedia criteria may be deleted at any time. Please see the guidelines for what is generally accepted as an appropriate article, and if you can indicate why the subject of this article is appropriate, you may contest the tagging. To do this, add  on the top of the page and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm its subject's notability under the guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this."
144793,127e2207cffcb366,""" April 2006 (UTC)

The American people did know through their elected representative.  Are you arguing that the Government should have no classified information?  No Spies?  When Congress learned about the leak they wanted to know who leaked it, not the details of the program because they already knew.  She is not a """"whistleblower.""""   We have """"whistleblower"""" laws that recognize what is whistleblowing and what is felony crime of disclosing classified information.  If she wanted to just """"whistleblow"""", she could have contacted her Democrat congressperson and arranged a classified briefing.  She used to be Special Assistant to Clinton so she should have known how to do this.  Instead she chose to """"leak"""" it in an illegal way.  With  all the options she had available, she chose the one that would cause the most political damage to the administration.   One has to wonder why.   00:58, 24"""
115063,673dc5bac4337b93,"BJP pro hindutva 

vanamonde93, aren't you living in this world?  For past 10 years many people like you have pulled lot of anti-hindu propaganda.. they have tried every ways to let people frighten by saying BJP is hindutva based, and all hindu-organizations are monsters etc etc...
but people of india does not give a hoot about fanatics like you or your propaganda.. they selected BJP, and an RSS guy is now the prime minister. So if you didnt get the message yet, let me tell it clearly, the people of india dont give a damn about hate-mongers like you, or racists like you or your propaganda. Savvy?"
52696,8ce0e9e88b438e21,"wishing the best for you
I know that there is drama going on between you and sports and politics, but i think that maybe this proposal may be helpful to either stop or stifle the drama, because i've seen a plethora of cases similar in nature to this one and they usually end either in a block, topic ban or an indef.  Because i really would not like to see either of you get any of those three on you, my suggestion is that you and sports & politics stay either away from the 2012 olympics article for a short while, or else just stay away from each other.  I don't clame to have any special status, i'm just offering this advice to you two based on what i've seen go on on an/i over the past 5 to 7 years.  i also posted this suggestion on s& p's talk page.  best wishes, 199.101.61.190"
12960,2253cb9159263acb,"Aroenel, here's what (at least what I think) you don't understand you say/assume that since most (or at least what you believe to be most since you've never put forth any evidence supporting that claim) feminist accept men as supporters they promote equality for men (which is SYNTH). If I start a political movement that states women should be slaves to men and I allow women who agree with my movement to support it does that mean my movement unquestionably promotes equality for women (allowing a group to support you and promoting equality for that group are two different things)?"
75196,c930a5872deebf2e,"""

 Removal of redundant entry 

""""sparse"""" seems redundant, since """"parse"""" should catch it.  Od Mishehu """
156128,c9658210bb416785,"Copyright on Frenchman'sTower1910.jpg 

I am new and I do not know how to fill in copyright information. I got the photo from the University of California Archive, and it clearly said 
Rights:public domain 
Material in the public domain. No restrictions on use.

I copied that information into the permission box.  Was I supposed to fill in something else also?

Thanks for bringing this to my attention."
37313,639e199bde5df8be,"Faggot/Cocksucker  

Take your biased ass elsewhere, as we have no need for you here."
55725,94e637acdde8a5b3,"Not here 

You are obviously not here to build an encyclopedia.  seems to make it hard for you to contribute constructively. We have policies and guidelines. This is not a free webhosting service where you can voice your uninformed opinions in ways which are not constructive. Please find something else to do, or get serious and learn how to contribute without offending people and violating the proper use of talk pages."
44516,76e9f874eb05ee42,"Can You please adopt me?

I've had a rough start to wikipedia, I just finished a block, but that was not because i was trying to be deliberately disruptive, but because I was trying to help and made a mistake.

I am quite desperate!

Thank-You"
97688,0a9a1ffaaf939a86,"ACCUSATIONS II 

Yeah yer damn right I left that at another user's page.  It's because you and DJac75 have something in common.  You constantly, and I mean every time, go with the anti-Jewish side.  So I'm giving you an opportunity to explain it.  What is your explanation for this?

CaliforniaDreamlings"
123951,97003050132a4384,"FUCK YOU DICK LICKS! 

You guys will never be free of Konob untill he is UN BLOCKED!!!! If he gets unblocked then the vandilism will stop!!!"
61912,a5aef8658cc7cb6b,"""

 Hey, polish slavic monkeys 

You slavic monkeys can wright here all the shit what you want. But all world knews what realy you are - the trashy mutantes from Lower Dniepr. Your """"poland"""" have no rights to exist - it is only band of slavic trampes.

Vilnietis"""
24230,3ffb5ba252bcc109,"January 2013 (UTC)

Do not call me a sock, you arrogant piece of filth.   14:01, 9"
